"y","x1","x2","x3","x4","x5","x6","x7"
93.15,93.6,93.99,6.75,12,8,4,20
92.93,93.37,93.79,7.31,12,7,5,19
92.78,93.23,93.6,7.64,12,6,6,18
92.93,93.35,93.73,7.62,14,5,9,19
93.07,93.51,93.87,7.37,12,7,5,19
92.91,93.34,93.71,7.37,12,7,5,19
92.96,93.39,93.81,7.37,12,7,5,19
92.97,93.41,93.8,7.37,12,7,5,19
92.91,93.38,93.8,7.37,12,7,5,19
93.03,93.43,93.83,7.37,12,7,5,19
93.04,93.45,93.83,8.37,13,7,6,20
92.98,93.43,93.82,8.37,13,7,6,20
92.95,93.37,93.79,8.37,13,7,6,20
93.05,93.47,93.81,8.37,13,7,6,20
93.07,93.49,93.82,8.37,13,7,6,20
93.25,93.69,94.05,7.37,12,7,5,19
93.22,93.61,94.04,7.41,12,6,6,18
93.25,93.68,94.05,7.41,12,6,6,18
93.32,93.74,94.1,7.41,12,6,6,18
93.23,93.64,94,7.41,12,6,6,18
93.23,93.66,94.03,7.4,11,6,5,17
93.16,93.59,93.96,7.4,11,6,5,17
93.14,93.53,93.9,7.35,11,6,5,17
93.18,93.58,93.95,7.35,11,6,5,17
93.08,93.5,93.9,7.25,11,6,5,17
93.13,93.51,93.88,7.25,11,6,5,17
93.13,93.55,93.88,7.25,11,6,5,17
93.3,93.74,94.1,7.4,11,6,5,17
93.4,93.83,94.2,7.4,11,6,5,17
93.21,93.63,94.01,7.42,12,6,6,18
93.15,93.61,93.99,7.42,12,6,6,18
92.97,93.38,93.76,7.42,12,6,6,18
93.05,93.47,93.85,7.52,12,6,6,18
93.01,93.45,93.83,7.52,12,6,6,18
92.98,93.41,93.86,2.49,10,7,3,17
93.13,93.48,93.93,2.39,10,7,3,17
93.19,93.63,94,2.36,10,8,2,18
93.14,93.57,93.97,3.26,12,9,3,21
92.76,93.17,93.57,3.26,12,9,3,21
92.89,93.3,93.7,3.3,13,8,5,21
92.79,93.2,93.59,3.64,13,6,7,19
92.65,93.07,93.48,1.69,13,8,5,21
92.79,93.22,93.6,-3.01,13,7,6,20
92.64,93.06,93.46,9.73,15,5,10,20
92.75,93.19,93.59,5.56,16,5,11,21
92.93,93.37,93.77,5.57,15,7,8,22
93.11,93.56,93.95,6.67,15,6,9,21
92.9,93.34,93.73,5.86,14,6,8,20
92.94,93.37,93.75,5.82,14,5,9,19
93.15,93.58,93.97,5.81,14,5,9,19
93.16,93.59,93.99,5.69,12,5,7,17
93.22,93.65,94.06,5.69,12,5,7,17
93.4,93.84,94.24,10.7,12,5,7,17
93.32,93.76,94.2,10.6,11,5,6,16
93.33,93.76,94.18,10.59,10,5,5,15
93.36,93.71,94.09,10.59,10,5,5,15
93.3,93.61,94.03,10.59,10,5,5,15
93.27,93.7,94.1,20.99,11,5,6,16
93.18,93.61,94,20.99,11,5,6,16
93.14,93.58,93.95,19.79,10,6,4,16
93.17,93.56,93.99,19.79,10,6,4,16
93.01,93.5,93.87,19.79,10,6,4,16
93.01,93.45,93.85,19.78,9,6,3,15
93.03,93.5,93.89,19.67,9,7,2,16
93.03,93.46,93.88,19.67,9,7,2,16
93.02,93.49,93.88,20.47,9,6,3,15
93.07,93.49,93.9,18.57,8,6,2,14
93.04,93.5,93.91,18.57,8,6,2,14
93.06,93.51,93.94,18.57,8,6,2,14
93.13,93.58,93.94,20.6,10,6,4,16
93.1,93.57,93.94,20.65,11,6,5,17
93.13,93.59,93.94,20.62,10,6,4,16
93.11,93.62,94.09,15.67,11,6,5,17
93.27,93.73,94.1,15.67,11,6,5,17
93.49,93.93,94.33,15.68,12,5,7,17
93.45,93.89,94.26,13.52,10,6,4,16
93.62,94.08,94.47,14.39,12,8,4,20
93.62,94.05,94.5,17.52,14,6,8,20
93.86,94.37,94.69,16.62,13,5,8,18
93.97,94.44,94.81,17.62,14,5,9,19
94.16,94.6,95.1,16.72,12,5,7,17
94.22,94.67,95.08,16.76,12,5,7,17
94.18,94.6,95.02,16.76,12,5,7,17
94.15,94.6,94.94,16.43,11,8,3,19
94.1,94.55,94.96,16.3,10,8,2,18
93.93,94.39,94.78,9.31,11,8,3,19
93.6,94.06,94.48,8.29,10,10,0,20
93.5,93.96,94.39,8.29,11,11,0,22
93.2,93.65,94.09,9.76,13,10,3,23
92.99,93.47,93.85,11.07,14,7,7,21
93.29,93.74,94.15,13.32,16,6,10,22
92.96,93.41,93.81,12.54,16,5,11,21
93.28,93.72,94.13,12.29,16,7,9,23
93.3,93.72,94.11,12.83,16,6,10,22
93.2,93.61,93.96,12.79,17,7,10,24
92.95,93.4,93.77,12.78,17,7,10,24
93.1,93.52,93.9,12.33,15,8,7,23
93.08,93.48,93.92,12.36,16,8,8,24
92.95,93.37,93.78,7.26,15,9,6,24
92.32,92.74,93.14,7.26,15,9,6,24
92.14,92.53,92.94,5.2,13,9,4,22
92.09,92.51,92.93,6.05,16,10,6,26
92.18,92.6,92.95,6.18,16,10,6,26
92.08,92.53,92.89,6.89,17,9,8,26
92.08,92.51,92.86,6.88,16,9,7,25
92.24,92.65,93,6.9,17,8,9,25
92.31,92.72,93.1,6.87,18,7,11,25
92.47,92.87,93.12,6.87,18,7,11,25
92.55,92.92,93.33,6.97,19,7,12,26
92.63,93.05,93.42,6.98,19,6,13,25
92.53,92.95,93.42,7,18,6,12,24
92.59,92.97,93.42,6.7,17,6,11,23
92.59,93.03,93.34,6.4,17,7,10,24
92.49,93.03,93.34,6.26,16,7,9,23
92.52,92.94,93.34,6.26,16,7,9,23
92.41,92.85,93.24,6.31,17,6,11,23
92.35,92.79,93.1,7.29,17,6,11,23
92.35,92.66,93.09,7.29,17,6,11,23
92.45,92.88,93.26,7.29,17,6,11,23
92.1,92.51,92.9,7.29,17,6,11,23
92.32,92.73,93.08,7.34,17,6,11,23
92.34,92.75,93.13,6.34,17,6,11,23
92.35,92.77,93.15,6.34,17,6,11,23
92.34,92.73,93.15,6.34,17,6,11,23
92.47,92.87,93.25,6.31,16,7,9,23
92.33,92.77,93.15,7.31,16,7,9,23
92.31,92.71,93.12,6.74,16,7,9,23
92.48,92.92,93.29,6.69,16,7,9,23
92.2,92.63,93,7.14,17,5,12,22
92.41,92.86,93.18,4.84,15,6,9,21
92.53,92.94,93.34,4.34,14,6,8,20
92.34,92.78,93.24,4.91,15,5,10,20
92.45,92.83,93.23,4.91,15,5,10,20
92.96,93.39,93.79,6.19,15,5,10,20
93.11,93.53,93.89,8.53,14,7,7,21
92.77,93.19,93.55,10.07,16,6,10,22
92.85,93.25,93.65,19.14,13,7,6,20
92.42,92.83,93.32,17.42,12,11,1,23
92.39,92.81,93.21,11.54,10,9,1,19
92.46,92.89,93.27,11.59,13,8,5,21
92.63,93.05,93.48,11.59,13,8,5,21
92.31,92.74,93.11,11.46,13,8,5,21
92.4,92.83,93.23,11.36,12,8,4,20
92.64,93.05,93.43,11.36,12,8,4,20
92.52,92.93,93.31,11.36,12,8,4,20
92.5,92.91,93.27,11.36,12,8,4,20
92.63,93.01,93.38,11.36,12,8,4,20
92.65,93.05,93.41,11.36,12,8,4,20
92.65,93.1,93.41,11.28,11,9,2,20
92.73,93.13,93.41,11.28,11,9,2,20
92.77,93.16,93.41,11.28,11,9,2,20
92.76,93.16,93.41,11.28,11,9,2,20
92.76,93.19,93.58,11.28,11,9,2,20
92.73,93.21,93.56,11.28,11,9,2,20
92.67,93.03,93.53,11.28,11,9,2,20
92.78,93.27,93.61,11.28,11,9,2,20
92.8,93.25,93.63,11.28,11,9,2,20
92.87,93.29,93.66,11.28,11,9,2,20
92.87,93.28,93.66,11.28,11,9,2,20
92.64,93,93.41,16.28,11,9,2,20
92.65,93.07,93.42,16.28,11,9,2,20
92.66,93.08,93.45,16.28,11,9,2,20
92.65,93.04,93.4,16.28,11,9,2,20
92.74,93.16,93.48,15.98,11,10,1,21
92.76,93.24,93.54,16.23,11,10,1,21
92.77,93.17,93.55,16.23,11,10,1,21
92.92,93.31,93.68,16.23,11,10,1,21
92.97,93.34,93.69,5.22,9,10,-1,19
93,93.47,93.77,5.21,9,11,-2,20
92.93,93.34,93.72,5.51,9,10,-1,19
92.86,93.19,93.61,5.51,9,10,-1,19
92.89,93.3,93.59,5.51,9,10,-1,19
92.88,93.26,93.71,5.51,9,10,-1,19
92.84,93.24,93.61,5.51,9,10,-1,19
92.88,93.26,93.63,5.51,9,10,-1,19
92.87,93.28,93.63,5.51,9,10,-1,19
92.79,93.19,93.56,5.51,9,10,-1,19
92.83,93.23,93.59,5.46,9,11,-2,20
92.47,92.9,93.32,5.5,9,10,-1,19
92.35,92.76,93.14,5.31,9,11,-2,20
92.38,92.79,93.14,5.18,11,11,0,22
92.5,92.93,93.33,4.94,12,10,2,22
92.84,93.23,93.62,6.08,13,10,3,23
92.75,93.15,93.53,5.37,11,9,2,20
92.71,93.15,93.5,5.36,12,12,0,24
93.13,93.52,93.88,5.46,12,11,1,23
93.18,93.58,93.94,5.92,12,10,2,22
92.8,93.2,93.52,6.22,12,10,2,22
92.89,93.26,93.68,4.32,9,12,-3,21
92.79,93.18,93.56,5.32,11,12,-1,23
92.8,93.21,93.58,3.74,11,13,-2,24
92.79,93.19,93.55,4.8,13,12,1,25
92.87,93.27,93.65,4.8,13,12,1,25
92.84,93.25,93.61,4.97,12,11,1,23
92.84,93.25,93.62,4.97,12,11,1,23
92.85,93.26,93.62,4.77,11,11,0,22
92.85,93.26,93.58,4.77,11,11,0,22
92.95,93.27,93.58,4.77,11,11,0,22
93,93.36,93.58,5.32,10,11,-1,21
93.07,93.46,93.58,4.92,10,11,-1,21
93.07,93.46,93.58,4.82,9,11,-2,20
93.16,93.56,93.88,4.82,9,11,-2,20
93.08,93.52,93.83,4.82,9,11,-2,20
93.09,93.49,93.83,4.82,9,11,-2,20
93.12,93.51,93.86,4.82,9,11,-2,20
93.12,93.52,93.86,4.82,9,11,-2,20
93.1,93.5,93.87,4.82,9,11,-2,20
93.04,93.43,93.78,4.82,9,11,-2,20
93.02,93.4,93.75,4.82,9,11,-2,20
92.98,93.34,93.77,4.82,9,11,-2,20
92.84,93.25,93.64,4.75,10,12,-2,22
92.82,93.24,93.61,4.7,10,12,-2,22
92.57,93,93.32,4.71,11,12,-1,23
92.6,92.96,93.39,4.81,11,11,0,22
92.56,92.97,93.34,4.82,11,11,0,22
92.58,92.98,93.34,4.82,11,11,0,22
92.76,93.16,93.53,5.97,13,10,3,23
92.51,92.95,93.28,5.66,12,10,2,22
92.5,92.93,93.36,5.69,12,10,2,22
92.5,92.89,93.27,5.67,12,11,1,23
92.5,92.92,93.23,5.75,13,10,3,23
92.58,93.02,93.36,5.75,13,10,3,23
92.68,93.09,93.49,5.75,13,10,3,23
92.66,93.07,93.44,5.74,13,10,3,23
92.76,93.17,93.54,5.24,12,11,1,23
92.99,93.42,93.8,5.14,12,12,0,24
92.81,93.2,93.58,5.14,12,12,0,24
92.81,93.22,93.59,5.28,13,11,2,24
92.93,93.36,93.7,5.27,13,12,1,25
92.7,93.11,93.49,6.13,16,11,5,27
92.4,92.81,93.12,6.61,15,12,3,27
92.58,93,93.39,6.45,14,9,5,23
92.42,92.85,93.23,5.25,14,10,4,24
92.58,93,93.38,4.25,14,11,3,25
92.77,93.17,93.57,4.23,14,11,3,25
92.6,93.01,93.4,4.18,14,12,2,26
92.37,92.75,93.17,4.2,14,11,3,25
92.03,92.44,92.82,13.97,13,11,2,24
91.92,92.37,92.73,16.71,15,7,8,22
91.94,92.32,92.72,21.71,15,5,10,20
91.9,92.3,92.65,21.11,15,7,8,22
91.85,92.24,92.69,11.11,15,7,8,22
91.77,92.22,92.57,5.81,14,8,6,22
91.83,92.23,92.62,5.31,13,9,4,22
91.81,92.26,92.62,5.31,13,9,4,22
91.87,92.26,92.62,5.31,13,9,4,22
91.62,92.03,92.51,5.31,13,9,4,22
91.51,91.91,92.32,5.48,13,8,5,21
91.65,92.08,92.47,5.53,12,9,3,21
91.69,92.11,92.5,15.23,13,9,4,22
91.75,92.14,92.5,15.23,13,9,4,22
91.75,92.18,92.55,15.23,13,9,4,22
91.66,92.14,92.54,5.23,12,9,3,21
91.62,92.03,92.41,5.23,12,9,3,21
91.71,92.15,92.5,5.23,12,9,3,21
91.94,92.33,92.71,5.33,12,8,4,20
91.89,92.31,92.7,5.81,13,7,6,20
91.78,92.19,92.68,5.81,13,7,6,20
91.81,92.22,92.68,5.81,13,7,6,20
91.82,92.3,92.69,5.81,13,7,6,20
91.78,92.23,92.59,5.81,13,7,6,20
91.89,92.32,92.7,5.81,13,7,6,20
91.82,92.26,92.53,5.81,13,7,6,20
91.82,92.24,92.6,5.81,13,7,6,20
91.48,91.9,92.3,5.81,13,7,6,20
91.14,91.53,91.93,8.81,14,7,7,21
91.12,91.54,91.96,8.98,14,7,7,21
91.01,91.45,91.84,9.22,15,8,7,23
91.16,91.58,92,9.21,16,9,7,25
91.17,91.6,91.99,9.39,16,8,8,24
90.74,91.12,91.54,9.23,15,9,6,24
90.79,91.24,91.67,4.34,14,9,5,23
90.8,91.22,91.6,4.74,15,7,8,22
90.99,91.41,91.92,3.74,15,8,7,23
90.75,91.18,91.56,4.23,14,7,7,21
90.62,91.04,91.42,9.33,15,6,9,21
90.94,91.36,91.78,9.28,18,6,12,24
90.86,91.28,91.68,8.05,17,8,9,25
90.71,91.14,91.55,6.1,16,10,6,26
90.61,91.05,91.46,8.04,16,11,5,27
90.79,91.22,91.64,9.4,17,6,11,23
90.69,91.14,91.56,9.31,17,6,11,23
90.4,90.84,91.25,7.11,16,10,6,26
90.33,90.78,91.19,9.11,17,7,10,24
90.68,91.14,91.56,9.62,18,6,12,24
90.69,91.13,91.56,9.7,18,6,12,24
90.85,91.32,91.72,9.1,17,9,8,26
90.93,91.41,91.83,9,17,10,7,27
90.93,91.39,91.86,9.08,16,9,7,25
90.92,91.47,91.8,9,16,9,7,25
91.02,91.43,91.8,9,16,9,7,25
90.57,91.02,91.41,9,16,9,7,25
90.58,91.02,91.44,9.5,16,7,9,23
90.57,91,91.43,9.5,16,7,9,23
90.62,91.05,91.45,9.57,16,7,9,23
90.66,91.12,91.52,9.57,16,7,9,23
90.61,91.05,91.52,9.57,16,7,9,23
90.57,91.01,91.48,9.57,16,7,9,23
90.52,90.96,91.46,9.67,16,6,10,22
90.43,90.87,91.25,9.67,16,6,10,22
90.53,91.01,91.33,9.67,16,6,10,22
90.52,90.97,91.38,9.67,16,6,10,22
90.36,90.81,91.38,9.67,16,6,10,22
90.51,90.87,91.23,9.67,16,6,10,22
90.48,90.88,91.35,9.67,16,6,10,22
90.43,90.87,91.27,9.77,17,6,11,23
90.34,90.81,91.27,31.57,18,6,12,24
90.27,90.74,91.12,31.59,18,5,13,23
90.25,90.73,91.09,31.59,18,5,13,23
90.18,90.6,91.04,31.59,18,5,13,23
90.34,90.8,91.22,31.74,19,5,14,24
90.46,90.89,91.25,31.87,21,5,16,26
90.32,90.77,91.17,31.7,20,5,15,25
90.51,90.94,91.38,31.65,20,6,14,26
90.51,90.96,91.36,31.63,20,6,14,26
90.55,90.99,91.46,32.13,20,6,14,26
90.57,91,91.36,32.05,19,6,13,25
90.66,91.09,91.54,32.86,19,6,13,25
90.84,91.29,91.7,34.06,21,6,15,27
90.85,91.3,91.68,7.8,17,6,11,23
90.53,91,91.38,7.77,16,7,9,23
90.56,91,91.39,7.49,18,7,11,25
90.51,90.96,91.36,6.77,18,8,10,26
90.34,90.79,91.19,6.07,18,9,9,27
90.19,90.64,91.04,8.1,18,8,10,26
89.87,90.32,90.73,9.85,20,7,13,27
89.85,90.3,90.72,8.86,21,9,12,30
89.65,90.12,90.55,7.54,19,10,9,29
89.69,90.13,90.57,7.64,20,9,11,29
89.56,90.01,90.4,7.51,19,9,10,28
89.83,90.29,90.71,11.17,23,8,15,31
90.13,90.59,91,9.48,22,8,14,30
90.11,90.56,91,6.16,22,7,15,29
89.96,90.43,90.84,-5.75,18,8,10,26
90.05,90.5,90.92,-2.2,19,7,12,26
90.15,90.61,90.99,-2.2,19,7,12,26
90.27,90.72,91.14,-4.2,19,8,11,27
90.24,90.74,91.14,-6.1,19,8,11,27
90.25,90.7,91.14,-6.1,19,8,11,27
90.29,90.74,91.1,-9.1,19,8,11,27
90.29,90.76,91.17,-0.6,19,7,12,26
90.28,90.76,91.16,-0.65,18,7,11,25
90.42,90.9,91.22,-0.65,18,7,11,25
90.38,90.85,91.22,-0.15,18,7,11,25
90.36,90.79,91.2,-0.15,18,7,11,25
90.4,90.88,91.26,-0.15,18,7,11,25
90.41,90.85,91.29,-0.15,18,7,11,25
90.27,90.71,91.15,-0.15,18,7,11,25
90.28,90.72,91.12,-0.15,18,7,11,25
90.35,90.77,91.16,-0.37,17,8,9,25
90.31,90.77,91.21,-0.37,17,8,9,25
90.4,90.83,91.24,-0.37,17,8,9,25
90.44,90.89,91.26,-0.37,17,8,9,25
90.44,90.89,91.3,9.63,18,8,10,26
90.42,90.87,91.24,11.53,17,8,9,25
90.48,90.9,91.29,11.58,17,8,9,25
90.61,91.04,91.46,11.46,15,10,5,25
90.6,91.01,91.4,11.56,15,10,5,25
90.52,90.95,91.41,11.56,15,10,5,25
90.51,90.93,91.34,9.07,16,10,6,26
90.38,90.84,91.29,9.07,16,10,6,26
90.35,90.8,91.21,9.09,17,9,8,26
90.34,90.8,91.2,16,17,9,8,26
90.36,90.82,91.2,15.98,17,10,7,27
90.38,90.83,91.23,16,17,9,8,26
90.4,90.84,91.27,16,17,9,8,26
90.65,91.1,91.5,25,17,10,7,27
90.37,90.81,91.24,25,17,11,6,28
90.39,90.83,91.25,24.8,16,13,3,29
90.49,90.93,91.36,24.9,16,12,4,28
90.43,90.88,91.27,25.5,17,11,6,28
90.32,90.79,91.19,15.5,17,11,6,28
90.29,90.73,91.17,38.6,17,14,3,31
90.4,90.84,91.27,40.6,19,14,5,33
90.16,90.62,91.03,40.59,19,15,4,34
90.23,90.69,91.09,41.7,20,14,6,34
90.58,91.03,91.47,44.89,19,14,5,33
90.76,91.24,91.63,35.79,17,12,5,29
90.76,91.24,91.66,5.99,16,13,3,29
90.84,91.29,91.71,4.19,14,14,0,28
90.85,91.3,91.7,5.09,14,14,0,28
90.8,91.26,91.73,5.08,14,15,-1,29
90.75,91.24,91.63,4.43,14,17,-3,31
90.76,91.22,91.62,3.92,13,16,-3,29
90.86,91.33,91.7,3.93,13,16,-3,29
90.88,91.34,91.7,3.93,13,16,-3,29
90.82,91.32,91.61,3.93,13,16,-3,29
90.73,91.21,91.59,3.93,13,16,-3,29
90.81,91.24,91.71,3.88,13,17,-4,30
91.03,91.5,91.92,3.88,13,17,-4,30
91.17,91.59,92.01,6.08,13,15,-2,28
91.07,91.52,91.92,6.08,13,15,-2,28
91.06,91.52,91.92,6.08,13,15,-2,28
90.98,91.44,91.9,6.08,13,15,-2,28
91.08,91.53,91.94,6.08,13,15,-2,28
91.04,91.5,91.94,5.78,13,16,-3,29
91.03,91.47,91.94,5.78,13,16,-3,29
91.06,91.51,91.94,5.73,13,17,-4,30
91.04,91.48,91.87,5.73,13,17,-4,30
91.05,91.49,91.87,5.63,12,18,-6,30
91.02,91.47,91.88,5.63,12,18,-6,30
90.89,91.35,91.83,5.63,12,18,-6,30
90.84,91.3,91.66,5.63,12,18,-6,30
90.85,91.3,91.71,6.09,12,15,-3,27
90.78,91.26,91.64,31.09,13,15,-2,28
90.65,91.13,91.52,30.99,13,15,-2,28
90.6,91.04,91.45,30.99,13,15,-2,28
90.59,91.05,91.45,31.09,14,15,-1,29
90.56,91.01,91.4,30.08,14,17,-3,31
90.71,91.16,91.58,30.28,14,16,-2,30
90.72,91.18,91.58,32.28,16,16,0,32
90.62,91.07,91.5,31.75,16,16,0,32
90.73,91.18,91.6,31.75,16,16,0,32
90.58,91.03,91.44,31.75,16,16,0,32
90.59,91.07,91.47,29.55,17,17,0,34
90.53,90.99,91.39,29.54,15,16,-1,31
90.17,90.63,91.05,29.59,15,16,-1,31
90.2,90.66,91.08,5.45,13,12,1,25
89.63,90.1,90.54,9.45,17,12,5,29
89.92,90.39,90.79,12.62,22,10,12,32
90.03,90.53,90.93,37.4,23,9,14,32
89.85,90.29,90.71,11.23,20,9,11,29
89.83,90.3,90.71,8.22,17,10,7,27
89.74,90.22,90.62,8.32,17,9,8,26
89.92,90.39,90.8,8.65,18,8,10,26
90.42,90.9,91.34,8.72,18,8,10,26
90.43,90.9,91.3,5.26,19,8,11,27
90.39,90.86,91.27,4.88,17,9,8,26
90.46,90.93,91.31,0.75,15,11,4,26
90.43,90.88,91.31,0.75,15,11,4,26
90.42,90.89,91.3,0.75,15,11,4,26
90.41,90.88,91.3,0.75,15,11,4,26
90.46,91,91.3,0.75,15,11,4,26
90.47,90.91,91.3,0.75,15,11,4,26
90.45,90.9,91.32,0.75,15,11,4,26
90.47,90.96,91.32,0.75,15,11,4,26
90.38,90.87,91.25,0.74,14,11,3,25
90.43,90.86,91.29,0.74,14,11,3,25
90.43,90.88,91.29,0.74,14,11,3,25
90.45,90.92,91.35,0.74,14,11,3,25
90.44,90.93,91.35,0.34,14,11,3,25
90.42,90.87,91.28,0.34,14,11,3,25
90.4,90.88,91.28,0.07,13,11,2,24
90.29,90.74,91.28,0.07,13,11,2,24
90.32,90.81,91.15,3.17,13,10,3,23
90.27,90.74,91.15,3.14,13,11,2,24
90.33,90.75,91.17,3.14,13,11,2,24
90.32,90.81,91.18,3.15,13,11,2,24
90.39,90.86,91.26,3.14,13,11,2,24
90.43,90.89,91.3,3.14,13,11,2,24
90.53,91,91.41,3.12,13,11,2,24
90.54,91.05,91.52,2.98,12,12,0,24
90.53,91.01,91.39,2,14,12,2,26
90.69,91.14,91.55,2,14,12,2,26
90.69,91.14,91.58,2,14,12,2,26
90.72,91.21,91.59,2.94,14,11,3,25
90.71,91.16,91.58,2.94,14,11,3,25
90.77,91.24,91.62,2.84,13,11,2,24
90.8,91.26,91.64,1.22,13,14,-1,27
90.77,91.24,91.6,1.52,13,13,0,26
90.76,91.23,91.6,1.52,13,13,0,26
91.06,91.52,91.91,2.02,13,13,0,26
90.99,91.49,91.86,7.96,16,11,5,27
91.29,91.75,92.13,5.83,14,15,-1,29
91.59,92.03,92.42,5.79,13,16,-3,29
91.39,91.85,92.22,6.85,14,13,1,27
91.39,91.86,92.2,4.3,13,17,-4,30
91.25,91.72,92,4.62,15,16,-1,31
91.15,91.61,91.94,3.6,13,17,-4,30
91.09,91.54,91.91,3.56,12,18,-6,30
91.28,91.75,92.1,3.56,12,18,-6,30
91.45,91.9,92.27,3.06,11,18,-7,29
91.53,92.01,92.38,4.01,12,17,-5,29
91.46,91.93,92.28,4.01,12,17,-5,29
91.54,92.01,92.35,3.61,12,18,-6,30
91.56,92.02,92.38,3.61,12,18,-6,30
91.56,92.01,92.36,3.35,11,19,-8,30
91.45,91.9,92.3,3.35,11,19,-8,30
91.41,91.86,92.2,3.35,11,19,-8,30
91.39,91.81,92.2,3.35,11,19,-8,30
91.46,91.99,92.3,3.35,11,19,-8,30
91.46,91.95,92.3,4.3,11,17,-6,28
91.39,91.87,92.3,4.3,11,17,-6,28
91.39,91.84,92.3,4.6,11,16,-5,27
91.38,91.86,92.3,4.6,11,16,-5,27
91.35,91.78,92.12,4.6,11,16,-5,27
91.32,91.79,92.12,4.6,11,16,-5,27
91.34,91.78,92.1,4.65,11,16,-5,27
91.33,91.79,92.13,4.65,11,16,-5,27
91.34,91.81,92.13,4.69,11,17,-6,28
91.32,91.78,92.11,4.69,11,17,-6,28
91.37,91.81,92.18,4.69,11,17,-6,28
91.33,91.82,92.18,4.69,11,17,-6,28
91.44,91.89,92.2,4.79,11,17,-6,28
91.39,91.86,92.2,4.79,11,17,-6,28
91.46,91.91,92.24,4.79,11,17,-6,28
91.56,92.01,92.34,9.69,12,17,-5,29
91.59,92.02,92.38,9.69,12,17,-5,29
91.62,92.04,92.39,10.1,11,16,-5,27
91.54,92,92.36,10.15,12,15,-3,27
91.54,92.04,92.38,10.15,12,15,-3,27
91.49,91.95,92.32,10.17,12,15,-3,27
91.58,92.04,92.4,10.17,12,15,-3,27
91.69,92.16,92.52,10.15,12,15,-3,27
91.31,91.77,92.17,10.2,13,14,-1,27
91.13,91.6,91.95,10.05,12,15,-3,27
91.12,91.58,91.94,10.15,13,15,-2,28
91.22,91.68,92.03,10.75,13,15,-2,28
91.15,91.63,92,6.5,14,11,3,25
91.37,91.83,92.2,24.8,12,14,-2,26
91.53,92,92.36,21.98,13,16,-3,29
91.35,91.85,92.21,16.72,12,19,-7,31
91.21,91.67,92.04,16.42,12,19,-7,31
91.17,91.64,91.98,16.71,12,18,-6,30
91.28,91.74,92.11,18.21,16,17,-1,33
91.23,91.71,92.1,16.92,14,18,-4,32
91.26,91.74,92.12,17.02,14,17,-3,31
91.48,91.95,92.33,16.54,14,19,-5,33
91.55,92.04,92.4,15.92,13,19,-6,32
91.88,92.37,92.72,3.88,13,19,-6,32
91.83,92.32,92.67,5.31,13,17,-4,30
91.79,92.24,92.62,5.99,12,18,-6,30
91.81,92.3,92.64,4.99,11,18,-7,29
91.84,92.29,92.67,4.99,11,18,-7,29
91.86,92.35,92.69,4.99,11,18,-7,29
91.87,92.32,92.72,5,11,17,-6,28
91.78,92.26,92.72,5.2,11,17,-6,28
91.7,92.16,92.51,5.15,11,17,-6,28
91.62,92.09,92.51,5.18,11,17,-6,28
91.68,92.11,92.51,5.68,12,16,-4,28
91.78,92.2,92.51,10.68,13,16,-3,29
91.7,92.16,92.56,11.18,14,16,-2,30
91.74,92.21,92.56,10.88,13,17,-4,30
91.69,92.16,92.56,10.88,13,17,-4,30
91.68,92.17,92.57,10.88,13,17,-4,30
91.72,92.16,92.5,10.88,13,17,-4,30
91.78,92.28,92.5,10.88,13,17,-4,30
91.8,92.28,92.64,10.38,12,17,-5,29
91.75,92.23,92.57,10.28,11,18,-7,29
91.73,92.19,92.57,10.78,12,18,-6,30
91.73,92.21,92.57,10.78,12,18,-6,30
91.73,92.21,92.58,10.88,13,17,-4,30
91.8,92.28,92.58,10.88,13,17,-4,30
91.84,92.35,92.58,10.73,12,18,-6,30
91.78,92.25,92.61,10.23,11,18,-7,29
91.78,92.25,92.54,15.73,12,18,-6,30
91.64,92.1,92.47,15.73,12,18,-6,30
91.55,92,92.37,15.83,13,17,-4,30
91.6,92.09,92.43,15.43,13,16,-3,29
91.73,92.21,92.54,-9.77,11,18,-7,29
91.6,92.07,92.44,-9.61,12,17,-5,29
91.68,92.16,92.53,-14.02,14,15,-1,29
91.65,92.14,92.5,-14.11,13,16,-3,29
91.84,92.3,92.71,-14.12,13,16,-3,29
91.87,92.32,92.67,-14.12,13,16,-3,29
91.65,92.11,92.5,-15.26,13,17,-4,30
91.31,91.77,92.17,-14.67,13,18,-5,31
91.45,91.93,92.3,11.04,16,14,2,30
90.98,91.45,91.79,11.07,16,15,1,31
91.01,91.48,91.85,11.69,16,15,1,31
91.15,91.6,91.97,11.97,19,14,5,33
91.3,91.77,92.14,13.34,20,14,6,34
91.34,91.81,92.19,12.72,17,14,3,31
91.4,91.86,92.24,13.16,19,11,8,30
91.48,91.95,92.31,13.16,19,12,7,31
91.47,91.94,92.32,13.48,19,10,9,29
92.06,92.52,92.87,12.87,18,12,6,30
91.96,92.42,92.76,10.7,14,15,-1,29
91.9,92.36,92.72,11.1,14,14,0,28
91.88,92.33,92.66,11.89,15,14,1,29
91.97,92.43,92.75,26.83,15,16,-1,31
91.99,92.43,92.79,21.72,16,16,0,32
92.03,92.46,92.81,21.72,16,16,0,32
91.77,92.22,92.75,22.32,17,15,2,32
91.88,92.31,92.75,21.15,15,15,0,30
92.01,92.47,92.81,21.14,15,16,-1,31
92.08,92.51,92.86,21.93,15,16,-1,31
